 id  | can_transact | can_select | chance_of_playing_next_round | chance_of_playing_this_round |  code  | cost_change_event | cost_change_event_fall | cost_change_start | cost_change_start_fall | dreamteam_count | element_type | ep_next | ep_this | event_points |     first_name      | form | in_dreamteam |                                news                                 |          news_added           | now_cost |   photo    | points_per_game | removed |                 second_name                  | selected_by_percent | special | squad_number | status | team | team_code | total_points | transfers_in | transfers_in_event | transfers_out | transfers_out_event | value_form | value_season |     web_name     | region | team_join_date | birth_date | has_temporary_code | opta_code | minutes | goals_scored | assists | clean_sheets | goals_conceded | own_goals | penalties_saved | penalties_missed | yellow_cards | red_cards | saves | bonus | bps | influence | creativity | threat | ict_index | clearances_blocks_interceptions | recoveries | tackles | defensive_contribution | starts | expected_goals | expected_assists | expected_goal_involvements | expected_goals_conceded | influence_rank | influence_rank_type | creativity_rank | creativity_rank_type | threat_rank | threat_rank_type | ict_index_rank | ict_index_rank_type | corners_and_indirect_freekicks_order | corners_and_indirect_freekicks_text | direct_freekicks_order | direct_freekicks_text | penalties_order | penalties_text | expected_goals_per_90 | saves_per_90 | expected_assists_per_90 | expected_goal_involvements_per_90 | expected_goals_conceded_per_90 | goals_conceded_per_90 | now_cost_rank | now_cost_rank_type | form_rank | form_rank_type | points_per_game_rank | points_per_game_rank_type | selected_rank | selected_rank_type | starts_per_90 | clean_sheets_per_90 | defensive_contribution_per_90 
 717 | t            | t          |                              |                              | 493362 |                -1 |                      1 |                -4 |                      4 |               0 |            3 |       2 |       1 |            1 | Xavi                |    2 | f            |                                                                     |                               |       66 | 493362.jpg |             2.3 | f       | Simons                                       |                 1.2 | f       |              | a      |   18 |         6 |           21 |       666114 |               2015 |        574233 |                9014 |        0.3 |          3.2 | Xavi             |    152 | 2025-08-29     | 2003-04-21 | f                  | p493362   |     575 |            0 |       1 |            2 |              8 |         0 |               0 |                0 |            2 |         0 |     0 |     0 |  83 |      76.4 |      113.1 |     51 |        24 |                               9 |         34 |      13 |                     56 |      6 |           0.37 |             0.67 |                       1.04 |                    8.71 |            245 |                 105 |             104 |                   77 |         209 |              124 |            212 |                 106 |                                      |                                     |                        |                       |                 |                |                  0.06 |            0 |                     0.1 |                              0.16 |                           1.36 |                  1.25 |            54 |                 37 |       193 |            101 |                  242 |                       109 |           169 |                 59 |          0.94 |                0.31 |                          8.77
 726 | t            | t          |                          100 |                          100 | 247693 |                 0 |                      0 |                -1 |                      1 |               0 |            4 |     1.3 |     0.3 |            1 | Randal              |  1.3 | f            |                                                                     | 2025-11-14 07:00:08.068318-05 |       69 | 247693.jpg |             1.4 | f       | Kolo Muani                                   |                 0.4 | f       |              | a      |   18 |         6 |            7 |        65146 |              12051 |         47555 |                1610 |        0.2 |            1 | Kolo Muani       |     73 | 2025-09-01     | 1998-12-05 | f                  | p247693   |     213 |            0 |       0 |            1 |              3 |         0 |               0 |                0 |            0 |         0 |     0 |     0 |  22 |       9.4 |       23.1 |      8 |       3.8 |                               2 |          8 |       4 |                     14 |      3 |           0.13 |             0.05 |                       0.18 |                    4.55 |            401 |                  43 |             302 |                   35 |         337 |               47 |            388 |                  45 |                                      |                                     |                        |                       |                 |                |                  0.05 |            0 |                    0.02 |                              0.07 |                           1.92 |                  1.27 |            40 |                 16 |       227 |             26 |                  351 |                        38 |           286 |                 44 |          1.27 |                0.42 |                          5.92
 745 | t            | t          |                              |                              | 640419 |                 0 |                      0 |                 0 |                      0 |               0 |            2 |       0 |      -1 |            0 | Jun'ai              |    0 | f            |                                                                     |                               |       40 | 640419.jpg |               0 | f       | Byfield                                      |                   0 | f       |              | a      |   18 |         6 |            0 |          636 |                 46 |           381 |                  79 |          0 |            0 | Byfield          |    241 | 2025-07-25     | 2008-12-06 | f                  | p640419   |       0 |            0 |       0 |            0 |              0 |         0 |               0 |                0 |            0 |         0 |     0 |     0 |   0 |         0 |          0 |      0 |         0 |                               0 |          0 |       0 |                      0 |      0 |              0 |                0 |                          0 |                       0 |            554 |                 221 |             542 |                  221 |         510 |              212 |            554 |                 221 |                                      |                                     |                        |                       |                 |                |                     0 |            0 |                       0 |                                 0 |                              0 |                     0 |           688 |                201 |       478 |            192 |                  558 |                       219 |           676 |                229 |             0 |                   0 |                             0
 750 | t            | t          |                              |                              | 499716 |                 0 |                      0 |                 0 |                      0 |               0 |            2 |       0 |      -1 |            0 | James               |    0 | f            |                                                                     |                               |       40 | 499716.jpg |               0 | f       | Rowswell                                     |                   0 | f       |              | a      |   18 |         6 |            0 |          160 |                 60 |            50 |                  40 |          0 |            0 | Rowswell         |    241 | 2025-07-25     | 2006-07-13 | f                  | p499716   |       0 |            0 |       0 |            0 |              0 |         0 |               0 |                0 |            0 |         0 |     0 |     0 |   0 |         0 |          0 |      0 |         0 |                               0 |          0 |       0 |                      0 |      0 |              0 |                0 |                          0 |                       0 |            531 |                 204 |             519 |                  204 |         486 |              194 |            531 |                 204 |                                      |                                     |                        |                       |                 |                |                     0 |            0 |                       0 |                                 0 |                              0 |                     0 |           663 |                182 |       454 |            174 |                  536 |                       203 |           720 |                243 |             0 |                   0 |                             0
 751 | t            | t          |                              |                              | 590035 |                 0 |                      0 |                 0 |                      0 |               0 |            3 |       0 |      -1 |            0 | Yusuf               |    0 | f            |                                                                     |                               |       45 | 590035.jpg |               0 | f       | Akhamrich                                    |                   0 | f       |              | a      |   18 |         6 |            0 |          163 |                 44 |            48 |                  35 |          0 |            0 | Akhamrich        |    145 | 2025-07-25     | 2005-09-05 | f                  | p590035   |       0 |            0 |       0 |            0 |              0 |         0 |               0 |                0 |            0 |         0 |     0 |     0 |   0 |         0 |          0 |      0 |         0 |                               0 |          0 |       0 |                      0 |      0 |              0 |                0 |                          0 |                       0 |            670 |                 278 |             663 |                  277 |         648 |              273 |            671 |                 278 |                                      |                                     |                        |                       |                 |                |                     0 |            0 |                       0 |                                 0 |                              0 |                     0 |           472 |                286 |       618 |            247 |                  674 |                       280 |           743 |                327 |             0 |                   0 |                             0
 149 | t            | t          |                          100 |                          100 | 223434 |                 0 |                      0 |                 0 |                      0 |               0 |            2 |     1.2 |     1.7 |            3 | Igor Julio          |  1.7 | f            |                                                                     | 2025-08-10 14:00:05.419085-04 |       45 | 223434.jpg |             1.5 | f       | dos Santos de Paulo                          |                 0.1 | f       |              | a      |   19 |        21 |            6 |         4743 |                206 |          5625 |                 249 |        0.4 |          1.3 | Igor             |     30 | 2025-09-01     | 1998-02-07 | f                  | p223434   |     103 |            0 |       0 |            0 |              3 |         0 |               0 |                0 |            0 |         0 |     0 |     0 |  10 |      25.8 |       10.6 |      0 |       3.6 |                              13 |          3 |       0 |                     13 |      1 |              0 |                0 |                          0 |                    4.66 |            357 |                 131 |             348 |                  121 |         600 |              233 |            390 |                 136 |                                      |                                     |                        |                       |                 |                |                     0 |            0 |                       0 |                                 0 |                           4.07 |                  2.62 |           410 |                 80 |       203 |             62 |                  328 |                       120 |           520 |                189 |          0.87 |                   0 |                         11.36
 600 | t            | t          |                              |                              |  84182 |                 0 |                      0 |                -2 |                      2 |               0 |            1 |     4.2 |     4.7 |            9 | Alphonse            |  4.7 | f            |                                                                     |                               |       43 | 84182.jpg  |               3 | f       | Areola                                       |                 2.1 | f       |              | a      |   19 |        21 |           24 |        63462 |               3327 |        326582 |                4042 |        1.1 |          5.6 | Areola           |     73 | 2022-07-01     | 1993-02-27 | f                  | p84182    |     720 |            0 |       1 |            0 |             14 |         0 |               0 |                0 |            0 |         0 |    34 |     2 | 115 |     278.8 |         10 |      0 |      28.9 |                              12 |         65 |       0 |                      0 |      8 |              0 |                0 |                          0 |                   15.24 |             27 |                   8 |             352 |                    4 |         520 |               54 |            168 |                   7 |                                      |                                     |                        |                       |                 |                |                     0 |         4.25 |                       0 |                                 0 |                            1.9 |                  1.75 |           560 |                 30 |        57 |              6 |                  163 |                        17 |           124 |                 17 |             1 |                   0 |                             0
 601 | t            | f          |                            0 |                            0 |  82143 |                 0 |                      0 |                 0 |                      0 |               0 |            1 |       0 |       0 |            0 | Wes                 |    0 | f            | has joined Aris Limassol permanently.                               | 2025-09-11 09:43:36.667461-04 |       40 | 82143.jpg  |               0 | f       | Foderingham                                  |                 0.3 | f       |              | u      |   19 |        21 |            0 |         3874 |                  0 |         35138 |                 519 |          0 |            0 | Foderingham      |    241 | 2024-07-01     | 1991-01-14 | f                  | p82143    |       0 |            0 |       0 |            0 |              0 |         0 |               0 |                0 |            0 |         0 |     0 |     0 |   0 |         0 |          0 |      0 |         0 |                               0 |          0 |       0 |                      0 |      0 |              0 |                0 |                          0 |                       0 |            497 |                  51 |             484 |                   39 |         451 |               25 |            496 |                  51 |                                      |                                     |                        |                       |                 |                |                     0 |            0 |                       0 |                                 0 |                              0 |                     0 |           622 |                 43 |       417 |             44 |                  501 |                        50 |           314 |                 43 |             0 |                   0 |                             0
 602 | t            | t          |                              |                              | 483364 |                 0 |                      0 |                -1 |                      1 |               0 |            1 |    -0.5 |       0 |            0 | Krisztián           |    0 | f            |                                                                     |                               |       39 | 483364.jpg |               0 | f       | Hegyi                                        |                 0.2 | f       |              | a      |   19 |        21 |            0 |         5264 |                468 |         10648 |                 339 |          0 |            0 | Hegyi            |     98 | 2022-08-24     | 2002-09-24 | f                  | p483364   |       0 |            0 |       0 |            0 |              0 |         0 |               0 |                0 |            0 |         0 |     0 |     0 |   0 |         0 |          0 |      0 |         0 |                               0 |          0 |       0 |                      0 |      0 |              0 |                0 |                          0 |                       0 |            471 |                  43 |             456 |                   29 |         423 |               15 |            470 |                  43 |                                      |                                     |                        |                       |                 |                |                     0 |            0 |                       0 |                                 0 |                              0 |                     0 |           720 |                 82 |       388 |             35 |                  475 |                        42 |           334 |                 48 |             0 |                   0 |                             0
 603 | t            | t          |                              |                              | 613804 |                 0 |                      0 |                -2 |                      2 |               0 |            2 |     1.5 |       2 |            3 | El Hadji Malick     |    2 | f            |                                                                     |                               |       43 | 613804.jpg |             2.8 | f       | Diouf                                        |                 2.7 | f       |              | a      |   19 |        21 |           34 |       200669 |               1105 |        660999 |               15006 |        0.5 |          7.9 | Diouf            |    189 | 2025-07-15     | 2004-12-28 | f                  | p613804   |    1035 |            0 |       4 |            1 |             24 |         0 |               0 |                0 |            1 |         0 |     0 |     1 |  96 |     221.4 |      138.3 |     43 |      40.3 |                              64 |         47 |      16 |                     80 |     11 |           0.22 |             0.79 |                       1.01 |                   19.21 |             76 |                  32 |              78 |                   17 |         223 |               57 |            104 |                  33 |                                      |                                     |                        |                       |                 |                |                  0.02 |            0 |                    0.07 |                              0.09 |                           1.67 |                  2.09 |           605 |                151 |       172 |             55 |                  185 |                        68 |           112 |                 42 |          0.96 |                0.09 |                          6.96
 604 | t            | f          |                            0 |                            0 | 109533 |                 0 |                      0 |                -1 |                      1 |               0 |            2 |       0 |       0 |            0 | Emerson             |    0 | f            | has joined Marseille permanently.                                   | 2025-09-02 09:30:06.113081-04 |       44 | 109533.jpg |               0 | f       | Palmieri dos Santos                          |                 0.1 | f       |              | u      |   19 |        21 |            0 |         1719 |                  0 |         19868 |                 101 |          0 |            0 | Emerson          |    106 | 2022-08-23     | 1994-08-03 | f                  | p109533   |       0 |            0 |       0 |            0 |              0 |         0 |               0 |                0 |            0 |         0 |     0 |     0 |   0 |         0 |          0 |      0 |         0 |                               0 |          0 |       0 |                      0 |      0 |              0 |                0 |                          0 |                       0 |            578 |                 228 |             570 |                  228 |         546 |              223 |            579 |                 228 |                                    3 |                                     |                      3 |                       |                 |                |                     0 |            0 |                       0 |                                 0 |                              0 |                     0 |           494 |                105 |       519 |            210 |                  584 |                       228 |           543 |                196 |             0 |                   0 |                             0
 605 | t            | t          |                              |                              | 214048 |                 0 |                      0 |                -2 |                      2 |               0 |            2 |     1.5 |       2 |            3 | Maximilian          |    2 | f            |                                                                     |                               |       43 | 214048.jpg |             1.9 | f       | Kilman                                       |                 0.2 | f       |              | a      |   19 |        21 |           23 |        16041 |                141 |         31684 |                1048 |        0.5 |          5.3 | Kilman           |    241 | 2024-07-05     | 1997-05-23 | f                  | p214048   |    1080 |            0 |       0 |            1 |             25 |         0 |               0 |                0 |            3 |         0 |     0 |     0 |  59 |     265.8 |       42.6 |     47 |      35.6 |                              97 |         33 |      12 |                    109 |     12 |           0.53 |             0.21 |                       0.74 |                   20.68 |             39 |                  14 |             242 |                   71 |         216 |               53 |            126 |                  36 |                                      |                                     |                        |                       |                 |                |                  0.04 |            0 |                    0.02 |                              0.06 |                           1.72 |                  2.08 |           571 |                136 |       171 |             54 |                  287 |                       104 |           387 |                141 |             1 |                0.08 |                          9.08
 606 | t            | t          |                           50 |                           50 | 233963 |                 0 |                      0 |                -1 |                      1 |               0 |            2 |    -0.2 |       0 |            0 | Konstantinos        |    0 | f            | Muscle injury - 50% chance of playing                               | 2025-10-23 10:00:09.099071-04 |       44 | 233963.jpg |             2.8 | f       | Mavropanos                                   |                   0 | f       |              | d      |   19 |        21 |           17 |         5674 |                 15 |          8695 |                 147 |          0 |          3.9 | Mavropanos       |     83 | 2023-08-22     | 1997-12-11 | f                  | p233963   |     495 |            0 |       0 |            1 |              9 |         0 |               0 |                0 |            1 |         0 |     0 |     0 |  54 |     128.8 |        2.7 |     55 |      18.6 |                              57 |         20 |       2 |                     59 |      5 |           0.42 |             0.05 |                       0.47 |                    8.33 |            179 |                  73 |             384 |                  136 |         198 |               45 |            254 |                  86 |                                      |                                     |                        |                       |                 |                |                  0.08 |            0 |                    0.01 |                              0.09 |                           1.51 |                  1.64 |           509 |                117 |       527 |            215 |                  186 |                        69 |           579 |                210 |          0.91 |                0.18 |                         10.73
 607 | t            | f          |                            0 |                            0 | 210494 |                 0 |                      0 |                -1 |                      1 |               0 |            2 |       0 |       0 |            0 | Nayef               |    0 | f            | has joined Marseille permanently.                                   | 2025-09-02 08:20:05.254985-04 |       44 | 210494.jpg |             1.5 | f       | Aguerd                                       |                   0 | f       |              | u      |   19 |        21 |            3 |         1288 |                  0 |         11868 |                  50 |          0 |          0.7 | N.Aguerd         |    145 | 2022-06-21     | 1996-03-30 | f                  | p210494   |     180 |            0 |       0 |            0 |              8 |         0 |               0 |                0 |            0 |         0 |     0 |     0 |  -1 |        39 |        3.9 |      8 |       5.1 |                              14 |          8 |       1 |                     15 |      2 |            0.1 |             0.03 |                       0.13 |                    3.42 |            326 |                 121 |             380 |                  133 |         331 |              113 |            368 |                 124 |                                      |                                     |                        |                       |                 |                |                  0.05 |            0 |                    0.02 |                              0.07 |                           1.71 |                     4 |           500 |                111 |       522 |            213 |                  326 |                       118 |           576 |                209 |             1 |                   0 |                           7.5
 608 | t            | t          |                            0 |                            0 | 536109 |                 0 |                      0 |                -1 |                      1 |               0 |            2 |       0 |       0 |            0 | Ollie               |    0 | f            | Shoulder injury - Expected back 27 Dec                              | 2025-10-25 05:30:08.953324-04 |       44 | 536109.jpg |             0.5 | f       | Scarles                                      |                   0 | f       |              | i      |   19 |        21 |            1 |          861 |                  5 |          3189 |                  58 |          0 |          0.2 | Scarles          |    241 | 2022-10-01     | 2005-12-12 | f                  | p536109   |      69 |            0 |       0 |            0 |              3 |         0 |               0 |                0 |            0 |         0 |     0 |     0 |  -2 |         8 |        1.2 |      0 |       0.9 |                               4 |          1 |       1 |                      5 |      2 |              0 |             0.01 |                       0.01 |                    2.14 |            409 |                 148 |             395 |                  142 |         569 |              229 |            424 |                 150 |                                      |                                     |                        |                       |                 |                |                     0 |            0 |                    0.01 |                              0.01 |                           2.79 |                  3.91 |           533 |                125 |       545 |            219 |                  444 |                       152 |           634 |                220 |          2.61 |                   0 |                          6.52
 609 | t            | t          |                              |                              | 462116 |                 0 |                      0 |                -2 |                      2 |               0 |            2 |     2.8 |     3.3 |            5 | Jean-Clair          |  3.3 | f            |                                                                     |                               |       43 | 462116.jpg |             1.7 | f       | Todibo                                       |                 0.1 | f       |              | a      |   19 |        21 |           12 |         5197 |                255 |         11856 |                 259 |        0.8 |          2.8 | Todibo           |     73 | 2025-07-01     | 1999-12-30 | f                  | p462116   |     576 |            0 |       1 |            0 |             14 |         0 |               0 |                0 |            2 |         0 |     0 |     0 |  48 |     141.8 |       26.9 |      6 |      17.5 |                              42 |         25 |      14 |                     56 |      7 |              0 |             0.16 |                       0.16 |                   11.69 |            158 |                  67 |             287 |                   92 |         351 |              123 |            262 |                  90 |                                      |                                     |                        |                       |                 |                |                     0 |            0 |                    0.02 |                              0.02 |                           1.83 |                  2.19 |           579 |                141 |       103 |             35 |                  308 |                       109 |           466 |                170 |          1.09 |                   0 |                          8.75
 610 | t            | t          |                          100 |                          100 | 214590 |                -1 |                      1 |                -3 |                      3 |               0 |            2 |     3.5 |       4 |            2 | Aaron               |    4 | f            |                                                                     | 2025-09-18 10:00:08.212742-04 |       42 | 214590.jpg |               2 | f       | Wan-Bissaka                                  |                 5.5 | f       |              | a      |   19 |        21 |           16 |        93149 |               2711 |       2032791 |               12302 |          1 |          3.8 | Wan-Bissaka      |     50 | 2024-08-13     | 1997-11-26 | f                  | p214590   |     651 |            0 |       1 |            0 |             18 |         0 |               0 |                0 |            1 |         0 |     0 |     0 |  25 |     112.8 |         91 |     14 |      21.9 |                              48 |         19 |       8 |                     56 |      7 |              0 |             0.33 |                       0.33 |                   13.98 |            209 |                  85 |             134 |                   29 |         308 |               99 |            229 |                  76 |                                      |                                     |                        |                       |                 |                |                     0 |            0 |                    0.05 |                              0.05 |                           1.93 |                  2.49 |           611 |                155 |        74 |             27 |                  269 |                        97 |            72 |                 23 |          0.97 |                   0 |                          7.74
 611 | t            | f          |                            0 |                            0 | 518438 |                 0 |                      0 |                 0 |                      0 |               0 |            2 |       0 |       0 |            0 | Kaelan              |    0 | f            | Has joined Swansea City on loan for the rest of the season.         | 2025-08-10 21:20:17.436361-04 |       40 | 518438.jpg |               0 | f       | Casey                                        |                 0.1 | f       |              | u      |   19 |        21 |            0 |            0 |                  0 |         11423 |                 133 |          0 |            0 | Casey            |    241 | 2022-11-01     | 2004-10-28 | f                  | p518438   |       0 |            0 |       0 |            0 |              0 |         0 |               0 |                0 |            0 |         0 |     0 |     0 |   0 |         0 |          0 |      0 |         0 |                               0 |          0 |       0 |                      0 |      0 |              0 |                0 |                          0 |                       0 |            535 |                 207 |             523 |                  207 |         490 |              197 |            535 |                 207 |                                      |                                     |                        |                       |                 |                |                     0 |            0 |                       0 |                                 0 |                              0 |                     0 |           668 |                186 |       458 |            177 |                  540 |                       206 |           498 |                181 |             0 |                   0 |                             0
 612 | t            | t          |                          100 |                            0 | 224024 |                 0 |                      0 |                -1 |                      1 |               0 |            3 |     3.8 |       0 |            0 | Lucas               |  4.3 | f            |                                                                     | 2025-11-08 13:30:09.200525-05 |       59 | 224024.jpg |             4.1 | f       | Tolentino Coelho de Lima                     |                 1.9 | f       |              | a      |   19 |        21 |           45 |       654987 |               5646 |        626765 |               14928 |        0.7 |          7.6 | L.Paquetá        |     30 | 2022-08-29     | 1997-08-27 | f                  | p224024   |     959 |            3 |       1 |            1 |             22 |         0 |               0 |                0 |            5 |         0 |     0 |     5 | 198 |       263 |      248.9 |    135 |      64.8 |                              21 |         53 |      27 |                    101 |     11 |           1.87 |             1.25 |                       3.12 |                   15.59 |             42 |                  13 |              26 |                   25 |          68 |               41 |             25 |                  19 |                                      |                                     |                      1 |                       |               1 |                |                  0.18 |            0 |                    0.12 |                               0.3 |                           1.46 |                  2.06 |            99 |                 66 |        71 |             32 |                   75 |                        31 |           133 |                 46 |          1.03 |                0.09 |                          9.48
 613 | t            | t          |                          100 |                          100 | 215439 |                 0 |                      0 |                -3 |                      3 |               1 |            3 |     5.8 |     6.3 |            1 | Tomáš               |  6.3 | f            |                                                                     | 2025-09-13 17:30:08.395458-04 |       57 | 215439.jpg |               3 | f       | Souček                                       |                 0.3 | f       |              | a      |   19 |        21 |           27 |        18571 |               1862 |         85411 |                2796 |        1.1 |          4.7 | Souček           |     57 | 2020-07-28     | 1995-02-27 | f                  | p215439   |     460 |            2 |       1 |            1 |             16 |         0 |               0 |                0 |            0 |         1 |     0 |     3 | 106 |       147 |       20.7 |    176 |      34.5 |                              32 |         14 |       6 |                     52 |      5 |           2.28 |             0.02 |                        2.3 |                   11.48 |            150 |                  57 |             308 |                  172 |          53 |               30 |            133 |                  71 |                                      |                                     |                        |                       |                 |                |                  0.45 |            0 |                       0 |                              0.45 |                           2.25 |                  3.13 |           118 |                 77 |        27 |             12 |                  173 |                        76 |           312 |                109 |          0.98 |                 0.2 |                         10.17
 614 | t            | t          |                              |                              | 101178 |                 0 |                      0 |                -4 |                      4 |               0 |            3 |    -0.5 |       0 |            0 | James               |    0 | f            |                                                                     |                               |       56 | 101178.jpg |             2.2 | f       | Ward-Prowse                                  |                 0.2 | f       |              | a      |   19 |        21 |           11 |        11429 |                215 |         39299 |                 609 |          0 |            2 | Ward-Prowse      |    241 | 2023-08-14     | 1994-11-01 | f                  | p101178   |     414 |            0 |       0 |            1 |             11 |         0 |               0 |                0 |            0 |         0 |     0 |     0 |  82 |      56.6 |      176.3 |      6 |      23.9 |                               9 |          9 |       4 |                     22 |      5 |           0.13 |             0.91 |                       1.04 |                    7.27 |            286 |                 128 |              56 |                   43 |         358 |              183 |            213 |                 107 |                                    2 |                                     |                      2 |                       |               3 |                |                  0.03 |            0 |                     0.2 |                              0.23 |                           1.58 |                  2.39 |           125 |                 79 |       729 |            321 |                  254 |                       115 |           374 |                126 |          1.09 |                0.22 |                          4.78
 615 | t            | t          |                           75 |                          100 | 450070 |                 0 |                      0 |                 0 |                      0 |               0 |            3 |     1.3 |     2.3 |            0 | Crysencio           |  2.3 | f            | Knock - 75% chance of playing                                       | 2025-11-28 14:00:08.821232-05 |       55 | 450070.jpg |             2.6 | f       | Summerville                                  |                 0.1 | f       |              | d      |   19 |        21 |           23 |        26305 |                296 |         17810 |                2182 |        0.4 |          4.2 | Summerville      |    152 | 2024-08-03     | 2001-10-30 | f                  | p450070   |     639 |            0 |       3 |            0 |             13 |         0 |               0 |                0 |            3 |         0 |     0 |     0 |  91 |      77.8 |       84.5 |    100 |      26.3 |                              19 |         30 |      10 |                     59 |      8 |           0.84 |             0.46 |                        1.3 |                   11.03 |            243 |                 104 |             146 |                  103 |         105 |               63 |            195 |                  99 |                                      |                                     |                        |                       |                 |                |                  0.12 |            0 |                    0.06 |                              0.18 |                           1.55 |                  1.83 |           145 |                 93 |       166 |             85 |                  210 |                        91 |           451 |                153 |          1.13 |                   0 |                          8.31
 616 | t            | f          |                            0 |                            0 | 213999 |                 0 |                      0 |                -1 |                      1 |               0 |            3 |       0 |       0 |            0 | Edson               |    0 | f            | Has joined Fenerbahçe on loan for the rest of the season.           | 2025-08-26 09:45:35.07393-04  |       49 | 213999.jpg |               0 | f       | Álvarez Velázquez                            |                 0.1 | f       |              | u      |   19 |        21 |            0 |         1147 |                  0 |         15652 |                  57 |          0 |            0 | Álvarez          |    139 | 2023-08-10     | 1997-10-24 | f                  | p213999   |       0 |            0 |       0 |            0 |              0 |         0 |               0 |                0 |            0 |         0 |     0 |     0 |   0 |         0 |          0 |      0 |         0 |                               0 |          0 |       0 |                      0 |      0 |              0 |                0 |                          0 |                       0 |            698 |                 295 |             693 |                  295 |         684 |              292 |            698 |                 295 |                                      |                                     |                        |                       |                 |                |                     0 |            0 |                       0 |                                 0 |                              0 |                     0 |           307 |                193 |       662 |            273 |                  698 |                       295 |           567 |                211 |             0 |                   0 |                             0
 617 | t            | f          |                            0 |                            0 | 149519 |                 0 |                      0 |                -1 |                      1 |               0 |            3 |       0 |       0 |            0 | Maxwel              |    0 | f            | has joined Genoa on loan for the rest of the season.                | 2025-09-02 08:21:17.687537-04 |       49 | 149519.jpg |               0 | f       | Cornet                                       |                   0 | f       |              | u      |   19 |        21 |            0 |          246 |                  0 |          3068 |                  16 |          0 |            0 | Cornet           |     54 | 2022-08-07     | 1996-09-27 | f                  | p149519   |       0 |            0 |       0 |            0 |              0 |         0 |               0 |                0 |            0 |         0 |     0 |     0 |   0 |         0 |          0 |      0 |         0 |                               0 |          0 |       0 |                      0 |      0 |              0 |                0 |                          0 |                       0 |            695 |                 293 |             690 |                  293 |         680 |              289 |            695 |                 293 |                                      |                                     |                        |                       |                 |                |                     0 |            0 |                       0 |                                 0 |                              0 |                     0 |           291 |                181 |       656 |            270 |                  695 |                       293 |           668 |                281 |             0 |                   0 |                             0
